update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
13710,4935600,1048.1407304466618,5246,0.5894769191741943,0.4813291612748713,0.0,0.9891999959945679,5.446153846153846,2.3731236748916733,3.0,15.0,0.5211499805251758,0.473789190252622,0.14182659479168552,0.17631836235523224,1.3091458343083262,0.5894769191741943,0.4813291612748713,0.0,0.9891999959945679
13715,4937400,983.0188804537403,5247,0.40936841776496485,0.48032603127890233,0.0,0.9855999946594238,6.2631578947368425,5.148756674271831,3.0,40.0,0.5580192009607952,0.47516506910324097,0.13300451372439662,0.1776661810775598,0.7995231717326864,0.40936841776496485,0.48032603127890233,0.0,0.9855999946594238
13720,4939200,903.366703181453,5249,0.4105679965019226,0.48253040676138714,0.0,0.9891999959945679,6.88,5.3353162980277,3.0,35.0,0.5777327890197436,0.4508094737927119,-0.0021546632051467896,0.16720754653215408,0.4927200574680406,0.4105679965019226,0.48253040676138714,0.0,0.9891999959945679
13725,4941000,940.3472550905005,5251,0.4812393403444134,0.4892270301590692,0.0,0.9891999959945679,5.868852459016393,2.060362930277374,3.0,13.0,0.49591281140844024,0.4623764877518018,-0.020596928632585332,0.17950804407397908,0.6360423623172824,0.4812393403444134,0.4892270301590692,0.0,0.9891999959945679
13730,4942800,758.6446635599714,5254,0.4568266630172729,0.48839996263437824,0.0,0.9891999959945679,6.433333333333334,6.979414174715684,3.0,56.0,0.6280529846747716,0.44059420128663385,-0.06769248563796282,0.1404072263588508,0.7174531623845914,0.4568266630172729,0.48839996263437824,0.0,0.9891999959945679
13735,4944600,931.3276674641812,5256,0.47270344454666663,0.48934311850197637,0.0,0.9891999959945679,5.982758620689655,2.6619371952379343,3.0,18.0,0.4306806897123655,0.4570038691163063,0.01588565452645222,0.16859473784764606,0.4009255766429854,0.47270344454666663,0.48934311850197637,0.0,0.9891999959945679
13740,4946400,923.8119838945424,5258,0.5315728773505001,0.4883172972736308,0.0,0.9891999959945679,5.745762711864407,2.236774465942186,3.0,14.0,0.5438122103611629,0.45770206054051715,-0.038733450269016124,0.17632155182460946,0.4814154158802083,0.5315728773505001,0.4883172972736308,0.0,0.9891999959945679
13745,4948200,979.1012846109304,5260,0.5174438982475095,0.4820620456361824,0.0,0.9891999959945679,8.365853658536585,9.692229972108727,3.0,61.0,0.6167721698681514,0.4551002333561579,-0.07092902204021811,0.16109270105759302,0.5745568721778466,0.5174438982475095,0.4820620456361824,0.0,0.9891999959945679
13750,4950000,899.892509902129,5261,0.576354094216081,0.48061280260460804,0.0,0.9891999959945679,6.213114754098361,4.988888486536233,3.0,42.0,0.4671020172536373,0.46906763066848123,-0.05419682897627354,0.1703626240293185,0.589885507450585,0.576354094216081,0.48061280260460804,0.0,0.9891999959945679
13755,4951800,907.0797481958421,5264,0.43905097713657454,0.4845703099275479,0.0,0.9891999959945679,7.03921568627451,4.605881935575403,3.0,27.0,0.7646334320306778,0.4543501138687134,0.08106301779237887,0.12027116119861603,1.1556382156153093,0.43905097713657454,0.4845703099275479,0.0,0.9891999959945679
13760,4953600,883.9661552565841,5266,0.583709672574074,0.4798531734324438,0.0,0.9891999959945679,5.887096774193548,2.7480482147580227,3.0,19.0,0.45476748856405413,0.4680777216951052,-0.18316960924615464,0.18041324491302174,1.2304985440217404,0.583709672574074,0.4798531734324438,0.0,0.9891999959945679
13765,4955400,876.3638157577811,5268,0.5319859615543432,0.48731519059674105,0.0,0.9891999959945679,5.807017543859649,3.2413912785630865,3.0,26.0,0.577669872591893,0.4732486853996913,-0.18360420927638188,0.15869886676470438,1.2121837130080575,0.5319859615543432,0.48731519059674105,0.0,0.9891999959945679
13770,4957200,926.4601838870294,5270,0.48990713911397116,0.48993658687621183,0.0,0.9891999959945679,5.892857142857143,3.1434658501438197,3.0,20.0,0.7179349760214488,0.4513383309046427,0.20367717366510382,0.1616470863421758,1.3322707679131394,0.48990713911397116,0.48993658687621183,0.0,0.9891999959945679
13775,4959000,888.2081653181333,5272,0.6350599944591522,0.46608061176335247,0.0,0.9891999959945679,6.166666666666667,2.8761471141480612,3.0,19.0,0.536696786681811,0.48591298609972,-0.14450642109538117,0.1815361666182677,0.9635801937136286,0.6350599944591522,0.46608061176335247,0.0,0.9891999959945679
13780,4960800,1035.1982196736753,5274,0.4811228032697711,0.4896606703385119,0.0,0.9891999959945679,6.087719298245614,3.695804647351097,3.0,28.0,0.5288075258334477,0.48757450034221017,-0.03964447074880202,0.18001093094547588,0.6593784310782475,0.4811228032697711,0.4896606703385119,0.0,0.9891999959945679
13785,4962600,1097.5439922718685,5275,0.45291723773397247,0.48550882129165396,0.0,0.9891999959945679,6.741379310344827,4.447239922141505,3.0,29.0,0.6278180753191311,0.45833976566791534,0.09590358945509556,0.1741696981092294,0.70378058804945,0.45291723773397247,0.48550882129165396,0.0,0.9891999959945679
13790,4964400,996.1363393468557,5277,0.488619351579297,0.4887277389865604,0.0,0.9891999959945679,6.161290322580645,3.552343835014344,3.0,23.0,0.49323543161153793,0.46334790935118997,-0.08956685883458704,0.16848208320637545,0.683111241689918,0.488619351579297,0.4887277389865604,0.0,0.9891999959945679
13795,4966200,1047.6425795627922,5279,0.4651619006717016,0.48792565605307936,0.0,0.9891999959945679,6.111111111111111,3.2323322510696695,3.0,19.0,0.6600070943435032,0.47315188248952234,-0.19561651702194163,0.17396619419256845,1.5894544191681395,0.4651619006717016,0.48792565605307936,0.0,0.9891999959945679
13800,4968000,1056.553714260524,5281,0.497636359388178,0.48872158025014023,0.0,0.9891999959945679,6.1454545454545455,4.703647257252732,3.0,36.0,0.5551967943708102,0.44930892437696457,-0.03617510641925037,0.15174385656913122,1.0402337719703219,0.497636359388178,0.48872158025014023,0.0,0.9891999959945679
13805,4969800,996.722876678148,5283,0.5134953810618474,0.49033045360977123,0.0,0.9891999959945679,5.292307692307692,1.6890878459924132,3.0,11.0,0.42055542084077996,0.4656175176302592,0.1445429679006338,0.1607342759768168,1.1887902455448778,0.5134953810618474,0.49033045360977123,0.0,0.9891999959945679
13810,4971600,877.8939143053824,5285,0.5048714248197419,0.4874391184611393,0.0,0.9891999959945679,6.553571428571429,5.308078892651488,3.0,37.0,0.5909406219919522,0.43437787890434265,0.06881707472105822,0.12192435127993426,0.8839690499839772,0.5048714248197419,0.4874391184611393,0.0,0.9891999959945679
13815,4973400,912.660009465387,5286,0.50346666375796,0.487275802139507,0.0,0.9891999959945679,6.25,5.165994579942956,3.0,33.0,0.5659736047188442,0.4729646916190783,0.15053485535706082,0.1775214485824108,1.4146271109007422,0.50346666375796,0.487275802139507,0.0,0.9891999959945679
13820,4975200,934.7303831594326,5288,0.5590754053631767,0.482085789713441,0.0,0.9891999959945679,6.409836065573771,4.28637585915099,3.0,28.0,0.5037310346961021,0.4613187337915103,0.13459433242678642,0.1570158793280522,1.325569600900407,0.5590754053631767,0.482085789713441,0.0,0.9891999959945679
13825,4977000,835.0926762685261,5290,0.443056246265769,0.486811794122506,0.0,0.9891999959945679,5.671875,3.0416622074739004,3.0,17.0,0.5011319257318974,0.47282298654317856,0.1618666765668119,0.18621782585978508,1.001837981255197,0.443056246265769,0.486811794122506,0.0,0.9891999959945679
13830,4978800,994.0110082176523,5292,0.4887655130748091,0.48883438309745797,0.0,0.9891999959945679,6.206896551724138,3.6187186753556047,3.0,20.0,0.6356392279267311,0.46405696123838425,0.10174827409597734,0.15666736786564192,0.9985374571657069,0.4887655130748091,0.48883438309745797,0.0,0.9891999959945679
13835,4980600,906.7953918838494,5294,0.5061666637659072,0.48967835303620977,0.0,0.9891999959945679,5.966666666666667,3.696695220809467,3.0,23.0,0.5385542213916779,0.4579018304745356,0.12395281007532806,0.17449839040637016,0.9813310556599426,0.5061666637659072,0.48967835303620977,0.0,0.9891999959945679
13840,4982400,866.1746553398588,5296,0.5918603132641505,0.48008616961330713,0.0,0.9891999959945679,5.26984126984127,1.605608713193878,3.0,10.0,0.5232950045416752,0.4864504560828209,-0.02892504911869764,0.1693224807580312,0.7062568106537723,0.5918603132641505,0.48008616961330713,0.0,0.9891999959945679
13845,4984200,1012.0494486491704,5298,0.4940327835864708,0.48652698237425135,0.0,0.9891999959945679,6.442622950819672,6.499746754622627,3.0,49.0,0.4057253232846657,0.47409213085969293,-0.09527948689841044,0.15222385277350742,0.8116129360878027,0.4940327835864708,0.48652698237425135,0.0,0.9891999959945679
13850,4986000,994.6205955276145,5300,0.4972563343988338,0.4903375257083882,0.0,0.9891999959945679,5.183098591549296,1.9450903100430499,3.0,17.0,0.48176224281390506,0.4996876592437426,0.09176067273559359,0.18930374706784886,0.8883514558053034,0.4972563343988338,0.4903375257083882,0.0,0.9891999959945679
13855,4987800,1075.8694634509206,5302,0.5743692269692054,0.4841667693863543,0.0,0.9891999959945679,4.861538461538461,1.3228980201049638,3.0,9.0,0.4222298798461755,0.48034691313902533,-0.2335551707074046,0.1673186706999938,1.5337958228253354,0.5743692269692054,0.4841667693863543,0.0,0.9891999959945679
13860,4989600,954.275067939076,5303,0.5545217351637025,0.4863831546480898,0.0,0.9891999959945679,5.173913043478261,1.8253966949372507,3.0,16.0,0.44245221714178723,0.49086514860391617,-0.004698843384782471,0.19268862033883732,0.5185920733064084,0.5545217351637025,0.4863831546480898,0.0,0.9891999959945679
13865,4991400,948.4851305843932,5305,0.5541074587338006,0.4844654768503842,0.0,0.9891999959945679,5.835820895522388,5.624034285062938,3.0,49.0,0.37327991612255573,0.48665091643730796,-0.023661515171018742,0.17679331141213578,0.5364397991855943,0.5541074587338006,0.4844654768503842,0.0,0.9891999959945679
13870,4993200,955.2131968070771,5307,0.5041729695088154,0.49073626457929787,0.0,0.9891999959945679,4.986486486486487,1.257337848803416,3.0,9.0,0.3626024437447389,0.4860350390275319,0.1809094820637256,0.19119989375273388,1.275031295561171,0.5041729695088154,0.49073626457929787,0.0,0.9891999959945679
13875,4995000,990.4314818203821,5309,0.5060258027045957,0.4899791078375072,0.0,0.9891999959945679,5.661290322580645,2.6997224970122558,3.0,22.0,0.5563854624827702,0.48276598254839576,-0.17428130821402493,0.15826564530531567,1.6035466769659252,0.5060258027045957,0.4899791078375072,0.0,0.9891999959945679
13880,4996800,789.8311535530254,5311,0.40009090665614966,0.4809251044999591,0.0,0.9891999959945679,5.5606060606060606,2.697522925893466,3.0,23.0,0.5740593994657199,0.4732266043623289,-0.1308161827425162,0.14905490167438984,1.2114353862596734,0.40009090665614966,0.4809251044999591,0.0,0.9891999959945679
13885,4998600,878.8192464367343,5313,0.5499696930249532,0.48693494115805425,0.0,0.9891999959945679,6.106060606060606,6.564663872118866,3.0,54.0,0.46500871827205026,0.48625889668862027,0.034638404535750546,0.18790404374400776,0.7119207294432622,0.5499696930249532,0.48693494115805425,0.0,0.9891999959945679
13890,5000400,824.2505019362347,5315,0.42097930661563215,0.4837987181244016,0.0,0.9891999959945679,6.172413793103448,3.9134512990651333,3.0,22.0,0.5469770282506943,0.49231181790431344,0.058873528304199375,0.17368441323439282,1.0415480590945534,0.42097930661563215,0.4837987181244016,0.0,0.9891999959945679
13895,5002200,927.4805345415144,5317,0.38372856804302763,0.47709237447129127,0.0,0.9891999959945679,6.678571428571429,4.456564751886266,3.0,29.0,0.5286048551400502,0.468849278986454,0.10944225639104843,0.14427606016397476,0.8544099389720388,0.38372856804302763,0.47709237447129127,0.0,0.9891999959945679
13900,5004000,866.4644313048587,5319,0.5263876887468192,0.4874790122329893,0.0,0.9891999959945679,5.584615384615384,3.572942367260255,3.0,27.0,0.5923544019460678,0.45336559166510904,-0.10352443251758814,0.1275806886454423,1.0028166809828434,0.5263876887468192,0.4874790122329893,0.0,0.9891999959945679
13905,5005800,978.9108571332251,5321,0.38979682279011557,0.4805866059297081,0.0,0.9891999959945679,5.174603174603175,2.074330510008428,3.0,15.0,0.4260748028755188,0.4599643399318059,0.16619459011902413,0.17354244242111844,1.058156976371462,0.38979682279011557,0.4805866059297081,0.0,0.9891999959945679
13910,5007600,836.0961088666809,5323,0.35698181571382465,0.47226912999887505,0.0,0.9891999959945679,5.409090909090909,1.8584554741266455,3.0,13.0,0.4850580419103304,0.4576396346092224,0.04974663443863392,0.1924834872285525,0.5040958389655082,0.35698181571382465,0.47226912999887505,0.0,0.9891999959945679
13915,5009400,928.6693137703514,5326,0.2842838687281455,0.44448186456304184,0.0,0.9891999959945679,5.354838709677419,2.064264097519504,3.0,16.0,0.4407795282701651,0.43456230560938514,0.10125800843040147,0.16548213735222816,1.024384044361248,0.2842838687281455,0.44448186456304184,0.0,0.9891999959945679
13920,5011200,1023.7160509814105,5328,0.4533373108550684,0.4886671630916146,0.0,0.9891999959945679,5.388059701492537,3.6280631890718795,3.0,30.0,0.4766412625710169,0.44679151475429535,-0.06441474938280103,0.17309888824820518,0.5835080714636764,0.4533373108550684,0.4886671630916146,0.0,0.9891999959945679
13925,5013000,1053.7077028612262,5329,0.4052896520187115,0.4824298406263663,0.0,0.9891999959945679,5.448275862068965,2.0271639250619407,3.0,17.0,0.4271198598047098,0.45715628316005075,0.07681897243795295,0.1660600999991099,0.5794354684703072,0.4052896520187115,0.4824298406263663,0.0,0.9891999959945679
13930,5014800,882.6077431256583,5331,0.43328823236858144,0.48766055776460365,0.0,0.9891999959945679,5.044117647058823,1.65772543963649,3.0,11.0,0.5816600347558657,0.45576160649458564,-0.08150761745249231,0.1402424021313588,0.9345674071895311,0.43328823236858144,0.48766055776460365,0.0,0.9891999959945679
13935,5016600,1015.1050265515996,5333,0.49622768805577205,0.4886974644808974,0.0,0.9855999946594238,6.107692307692307,3.123721040056982,3.0,20.0,0.5430450215935707,0.4533352851867676,0.12937747710384429,0.16919708997011185,1.3173836295877057,0.49622768805577205,0.4886974644808974,0.0,0.9855999946594238
13940,5018400,996.3940151008239,5335,0.4427943632636272,0.4888473308402981,0.0,0.9891999959945679,5.366197183098592,2.7436966767623154,3.0,21.0,0.46213924139738083,0.4542122731606165,0.22087655674355727,0.17047149936358136,1.3457481029177458,0.4427943632636272,0.4888473308402981,0.0,0.9891999959945679
13945,5020200,1008.3343561703114,5337,0.4392758587311054,0.48735948245394695,0.0,0.9891999959945679,5.844827586206897,2.5379989683561597,3.0,18.0,0.5566113131741683,0.46889353543519974,0.1983591473447935,0.16255045495927334,1.4343002778857992,0.4392758587311054,0.48735948245394695,0.0,0.9891999959945679
13950,5022000,1068.2427949563103,5339,0.5515927228060635,0.48539123169636655,0.0,0.9891999959945679,5.8545454545454545,2.6928739755016164,3.0,16.0,0.6624195377031962,0.4558818091948827,-0.05954880981395642,0.1503465523322423,0.7439020048359307,0.5515927228060635,0.48539123169636655,0.0,0.9891999959945679
13955,5023800,1021.9845302910114,5341,0.6370036320252852,0.4630149440534617,0.0,0.9891999959945679,6.745454545454545,4.505423728708168,3.0,25.0,0.752650221188863,0.44468517104784644,-0.2793461407224337,0.15815349916617075,1.7596090028053426,0.6370036320252852,0.4630149440534617,0.0,0.9891999959945679
13960,5025600,947.1078622620704,5343,0.45818112818699963,0.48514665917391114,0.0,0.9891999959945679,6.7924528301886795,5.173803719413822,3.0,34.0,0.5297924975554148,0.44120536247889197,-0.03414905370057871,0.1537507325410843,0.6476046674812914,0.45818112818699963,0.48514665917391114,0.0,0.9891999959945679
13965,5027400,1030.7919751181696,5344,0.480807013678969,0.4893409233615781,0.0,0.9891999959945679,5.7368421052631575,2.794269297131866,3.0,21.0,0.625676728785038,0.4371517250935236,-0.12259601949093242,0.13484475078682107,0.8921177646672712,0.480807013678969,0.4893409233615781,0.0,0.9891999959945679
13970,5029200,1001.9205934753543,5346,0.46351578570248786,0.4886413447501573,0.0,0.9891999959945679,6.2631578947368425,4.2489475096759595,3.0,29.0,0.603182777762413,0.46230299274126685,0.13679635808997165,0.1682569446663062,1.0834443343502222,0.46351578570248786,0.4886413447501573,0.0,0.9891999959945679
13975,5031000,1015.2162752014028,5348,0.4895374961197376,0.48956952756267924,0.0,0.9891999959945679,5.625,2.190176933491904,3.0,14.0,0.4498731059332689,0.4905792772769928,0.10903218691237271,0.1875230570634206,0.858580706613662,0.4895374961197376,0.48956952756267924,0.0,0.9891999959945679
13980,5032800,976.4331835438986,5350,0.5314508434069358,0.4882051540614855,0.0,0.9891999959945679,5.610169491525424,2.2849318437526,3.0,12.0,0.6526582427322865,0.5136134624481201,0.03942211502968955,0.13080138402680555,0.49367605517722485,0.5314508434069358,0.4882051540614855,0.0,0.9891999959945679
13985,5034600,1086.7417671156763,5352,0.4724322538222036,0.48801275753900597,0.0,0.9891999959945679,6.032258064516129,3.074178316314699,3.0,17.0,0.5289365307738384,0.49249453097581863,0.004105602856725454,0.16729457179705304,0.334949151790859,0.4724322538222036,0.48801275753900597,0.0,0.9891999959945679
13990,5036400,878.1563449792783,5354,0.4889818149985689,0.48906925346551655,0.0,0.9891999959945679,5.878787878787879,3.6742970942511946,3.0,24.0,0.49924892808000243,0.4893399154146512,-0.007694866702271005,0.18958311652143794,0.37652331318451504,0.4889818149985689,0.48906925346551655,0.0,0.9891999959945679
13995,5038200,1028.0219854288323,5355,0.4481942823954991,0.48842922095047414,0.0,0.9891999959945679,5.271428571428571,1.6726491269961004,3.0,10.0,0.49919740358988446,0.4750816846887271,0.2041773341673737,0.1780995950102806,1.466242371539464,0.4481942823954991,0.48842922095047414,0.0,0.9891999959945679
14000,5040000,998.9464004308184,5357,0.6074719953536988,0.4756377304188059,0.0,0.9891999959945679,7.12,6.77536714872338,3.0,39.0,0.7046241958936056,0.4525691817204157,-0.040781310643069446,0.16230248659849167,1.3608321594516808,0.6074719953536988,0.4756377304188059,0.0,0.9891999959945679
14005,5041800,867.887789272088,5360,0.40476980749166236,0.4805445849878975,0.0,0.9891999959945679,6.9245283018867925,4.192756811831718,3.0,26.0,0.666384110848109,0.46285029500722885,0.029485661992415167,0.12766386506458122,0.5707334826780579,0.40476980749166236,0.4805445849878975,0.0,0.9891999959945679
14010,5043600,1035.507038254694,5362,0.4748851022821792,0.48544090313146,0.0,0.9891999959945679,8.042553191489361,6.549183632115583,3.0,31.0,0.7093302371601263,0.4680050785342852,0.03358425033123543,0.15837494159738225,0.5779812901771965,0.4748851022821792,0.48544090313146,0.0,0.9891999959945679
14015,5045400,902.788778019526,5364,0.4505679965019226,0.48826700578671356,0.0,0.9891999959945679,6.8,5.4258639865002145,3.0,29.0,0.6293017963568369,0.4747422163685163,0.0007619382813572884,0.15284467488527298,0.6120713897402558,0.4505679965019226,0.48826700578671356,0.0,0.9891999959945679
14020,5047200,814.9646773846206,5366,0.4893999960687425,0.4894276209738699,0.0,0.9891999959945679,6.685185185185185,3.568504583954804,3.0,19.0,0.5440146749218305,0.4691874062021574,-0.20519705670691715,0.14853771030902863,1.3658676705445305,0.4893999960687425,0.4894276209738699,0.0,0.9891999959945679
14025,5049000,797.9545467757065,5368,0.49715087288304377,0.48858754589227893,0.0,0.9891999959945679,6.649122807017544,3.71573811736622,3.0,20.0,0.6190355742971103,0.4840036754806836,-0.10376348711239794,0.16633659849564233,1.1314214325841156,0.49715087288304377,0.48858754589227893,0.0,0.9891999959945679
14030,5050800,1099.3051139784602,5370,0.44550832981864613,0.4844763198868417,0.0,0.9891999959945679,6.916666666666667,4.549877898239566,3.0,24.0,0.7192933758099873,0.43790706992149353,0.029151651076972485,0.123891889428099,0.6072839015502963,0.44550832981864613,0.4844763198868417,0.0,0.9891999959945679
14035,5052600,1072.8758939451536,5371,0.5100952330089751,0.48649386001802863,0.0,0.9891999959945679,6.976190476190476,4.211594513325233,3.0,21.0,0.6942167008916537,0.44483813643455505,0.08419125992804766,0.13610597886145115,1.8714579639928144,0.5100952330089751,0.48649386001802863,0.0,0.9891999959945679
14040,5054400,907.0846524547975,5373,0.497954712723786,0.4887827190258125,0.0,0.9891999959945679,6.056603773584905,3.728599789488601,3.0,22.0,0.7629302193721135,0.4414691974719366,-0.010731985142532114,0.15911302715539932,0.6589383782574402,0.497954712723786,0.4887827190258125,0.0,0.9891999959945679
14045,5056200,874.318292625023,5375,0.5298166622718176,0.4874091530568828,0.0,0.9891999959945679,6.583333333333333,4.1474557127097675,3.0,25.0,0.6912160490949949,0.41876260687907535,-0.13368603959679604,0.1537169764439265,0.8063851795262852,0.5298166622718176,0.4874091530568828,0.0,0.9891999959945679
14050,5058000,914.5438786801782,5377,0.49727346459213567,0.4873293483583507,0.0,0.9891999959945679,7.551020408163265,5.591762251850142,3.0,38.0,0.5988134654859701,0.4412129273017248,-0.025446312967687845,0.16661238049467403,0.6459091811024197,0.49727346459213567,0.4873293483583507,0.0,0.9891999959945679
14055,5059800,930.2753399161246,5379,0.4235018829129777,0.48373411816295053,0.0,0.9891999959945679,6.735849056603773,4.340032794399297,3.0,27.0,0.7025609612464905,0.45511866360902786,-0.1329089143934349,0.13093248382210732,1.342564791264787,0.4235018829129777,0.48373411816295053,0.0,0.9891999959945679
14060,5061600,926.5335195462166,5381,0.5922829232564787,0.47420142988181807,0.0,0.9891999959945679,7.463414634146342,5.504311219290769,3.0,33.0,0.7120231638352076,0.44193683564662933,0.004716562728087105,0.09953328408300877,0.8129923304024965,0.5922829232564787,0.47420142988181807,0.0,0.9891999959945679
14065,5063400,895.2840902690033,5383,0.40229285401957376,0.4818897376063833,0.0,0.9891999959945679,6.5,3.4226138716316967,3.0,23.0,0.5372634182373683,0.4600173085927963,0.02889394294470549,0.16701291501522064,0.9296608300761573,0.40229285401957376,0.4818897376063833,0.0,0.9891999959945679
14070,5065200,940.4028920537031,5385,0.5132590131681474,0.48868932906419804,0.0,0.9891999959945679,5.770491803278689,2.893709642627341,3.0,23.0,0.4842567630112171,0.4869621445735296,-0.0061140914137164755,0.17142949998378754,0.2653521105795415,0.5132590131681474,0.48868932906419804,0.0,0.9891999959945679
14075,5067000,802.2351977336893,5387,0.4723071392093386,0.4895225099032187,0.0,0.9891999959945679,6.928571428571429,5.87931344041226,3.0,39.0,0.5662488241990408,0.4930502697825432,-0.12148928890625635,0.1660498132308324,1.2952935814816098,0.4723071392093386,0.4895225099032187,0.0,0.9891999959945679
14080,5068800,902.8773092159354,5389,0.3671249970793724,0.47399378775171486,0.0,0.9891999959945679,5.65625,2.032691795993677,3.0,16.0,0.5738535945614178,0.47186707705259323,-0.024553622429569565,0.19104694823424023,0.9786389283199914,0.3671249970793724,0.47399378775171486,0.0,0.9891999959945679
14085,5070600,850.8003651239055,5392,0.3776369204887977,0.47769985860352393,0.0,0.9891999959945679,5.661538461538462,2.9782644562895406,3.0,17.0,0.5775199892620245,0.46997257570425666,0.04313849036892255,0.17644115909934044,0.8840611083195462,0.3776369204887977,0.47769985860352393,0.0,0.9891999959945679
14090,5072400,863.5758613885736,5394,0.5356812458485365,0.4876359833245903,0.0,0.9891999959945679,5.546875,2.113422043600142,3.0,13.0,0.48176021749774617,0.46540420750776923,-0.17035478417528793,0.1802011417845885,1.0934752920932562,0.5356812458485365,0.4876359833245903,0.0,0.9891999959945679
14095,5074200,1049.649704176564,5396,0.4981661503131573,0.49058074321147854,0.0,0.9891999959945679,5.630769230769231,2.2706775049224732,3.0,15.0,0.5170584681133429,0.4913131569822629,0.02528701547998935,0.18134936566154164,0.36695964437843476,0.4981661503131573,0.49058074321147854,0.0,0.9891999959945679
14100,5076000,926.0283644012965,5397,0.4954779622918468,0.4873250880618929,0.0,0.9891999959945679,6.389830508474576,4.067302229844709,3.0,25.0,0.5413435449202856,0.4443933144211769,0.10546540538780393,0.15440886871268353,0.9520447263087357,0.4954779622918468,0.4873250880618929,0.0,0.9891999959945679
14105,5077800,909.1053501738195,5400,0.44214838358663744,0.487285158679584,0.0,0.9891999959945679,5.870967741935484,2.7678096089177595,3.0,21.0,0.5411316951115925,0.46575306604305905,-0.018537640416373808,0.1733186033864816,0.38379579753694604,0.44214838358663744,0.487285158679584,0.0,0.9891999959945679
14110,5079600,899.098394430405,5402,0.42943859309480903,0.48591233171888615,0.0,0.9891999959945679,6.017543859649122,2.88669803518171,3.0,19.0,0.6146111736694971,0.4759748081366221,0.09506651510794957,0.17058615572750568,0.9601072246060777,0.42943859309480903,0.48591233171888615,0.0,0.9891999959945679
14115,5081400,918.4523498873185,5404,0.5215103400164637,0.4868020698899537,0.0,0.9855999946594238,6.189655172413793,3.081965878168898,3.0,22.0,0.590510328610738,0.4685220494866371,0.0050533226458355784,0.16563555722435314,0.3039175381225213,0.5215103400164637,0.4868020698899537,0.0,0.9855999946594238
14120,5083200,930.7455521509264,5406,0.4903172377882333,0.4903351991990543,0.0,0.9891999959945679,5.9655172413793105,3.956511513082075,3.0,29.0,0.4753832270701726,0.482632336517175,-0.16737986418108144,0.15951528648535412,1.6084803476912084,0.4903172377882333,0.4903351991990543,0.0,0.9891999959945679
14125,5085000,914.0456226947573,5408,0.38885516955934724,0.4797022860523725,0.0,0.9891999959945679,6.172413793103448,5.337369657730109,3.0,43.0,0.6956349064906437,0.4778232301274935,0.04246885981410742,0.1620226614177227,1.2732494199480273,0.38885516955934724,0.4797022860523725,0.0,0.9891999959945679
14130,5086800,871.1821414374064,5410,0.5871607801493477,0.4726909117831505,0.0,0.9891999959945679,8.392156862745098,9.216520613045262,3.0,62.0,0.5606716399391493,0.5052197873592377,-0.0363128591949741,0.14004618177811307,0.885763602582423,0.5871607801493477,0.4726909117831505,0.0,0.9891999959945679
14135,5088600,1083.668030507353,5412,0.5076692264813644,0.4886008663828741,0.0,0.9891999959945679,6.096153846153846,3.139448845459094,3.0,22.0,0.5804413656393687,0.5061972066760063,0.14763326904115576,0.17220691218972206,1.238127769306781,0.5076692264813644,0.4886008663828741,0.0,0.9891999959945679
14140,5090400,860.6647860606396,5414,0.45640666286150616,0.48797251701079264,0.0,0.9891999959945679,6.383333333333334,4.662230033888171,3.0,35.0,0.536521427333355,0.46882048497597373,-0.05081321952942138,0.18774868920445442,0.4990584287141951,0.45640666286150616,0.48797251701079264,0.0,0.9891999959945679
14145,5092200,980.5757926045225,5415,0.43323934175929085,0.4862645744033375,0.0,0.9891999959945679,5.770491803278689,3.1278413580947833,3.0,24.0,0.5285755346218746,0.4836200103163719,-0.0611484410862128,0.17857390145460764,1.0148771292266794,0.43323934175929085,0.4862645744033375,0.0,0.9891999959945679
14150,5094000,890.6338399105797,5417,0.47086922709758466,0.4893638200888164,0.0,0.9891999959945679,5.846153846153846,2.49140534472333,3.0,17.0,0.6445132344961166,0.4515480101108551,-0.09599525295197964,0.119899349908034,0.7555214958565587,0.47086922709758466,0.4893638200888164,0.0,0.9891999959945679
14155,5095800,1069.8064577380417,5419,0.4791843108102387,0.4887880457170044,0.0,0.9891999959945679,6.0588235294117645,4.754406685343866,3.0,31.0,0.6907076264421146,0.4802391255895297,-0.03457784792408347,0.14787767517069975,0.6555153453855566,0.4791843108102387,0.4887880457170044,0.0,0.9891999959945679
14160,5097600,990.9358751142731,5421,0.5195241344386133,0.4853134805968229,0.0,0.9891999959945679,7.103448275862069,6.169138024996891,3.0,45.0,0.645210973918438,0.47678150733311975,0.07876160585631926,0.17914383858442307,1.0385522251358428,0.5195241344386133,0.4853134805968229,0.0,0.9891999959945679
14165,5099400,974.0848875668415,5423,0.42776874639093876,0.4851118171125458,0.0,0.9891999959945679,5.859375,3.7327402279525157,3.0,22.0,0.5536824986338615,0.45868918796380365,-0.009908584358830316,0.17815648391842842,0.4206523399599639,0.42776874639093876,0.4851118171125458,0.0,0.9891999959945679
14170,5101200,892.0840194043633,5425,0.4995849020076248,0.49027105561507545,0.0,0.9891999959945679,6.226415094339623,4.258804462562023,3.0,32.0,0.7685855180025101,0.43416352073351544,-0.015642784788118057,0.127639618391792,0.32097364133664763,0.4995849020076248,0.49027105561507545,0.0,0.9891999959945679
